CalId;C¢digo NL;C¢digo RL;"N. RLs
Revisados";Texto do Requisito Legal;Soluá∆o;Hip¢tese de Incidància;"E / OU
(HIs)";Respons†vel pela Revis∆o;Respons†vel pela Alteraá∆o;Trecho da Carta de Atualizaá∆o;Data da Conclus∆o;Respons†vel pela Solicitaá∆o
;NL17684;RL18144;1;" RL18144 ê atendida a proibiá∆o de realizar captura, transporte, armazenamento, guarda, manejo, beneficiamento e comercializaá∆o das espÇcies constantes da Lista Nacional Oficial de EspÇcies da Fauna Ameaáadas de Extiná∆o - Peixes e Invertebrados Aqu†ticos"", nos termos do art. 2ß?";"Inserida a HI:
HI5921 Realizar manejo e/ou exploraá∆o de espÇcies da fauna silvestre

Contexto E";"HI5920 Exercer atividades com potencial impacto a espÇcies da fauna
HI5921 Realizar manejo e/ou exploraá∆o de espÇcies da fauna silvestre";E;Rafael C.;Rafael C.;"Item relativo a Portaria MMA 445, de 17 de dezembro de 2014, que institui a ""Lista Nacional Oficial de EspÇcies da Fauna Ameaáadas de Extiná∆o - Peixes e Invertebrados Aqu†ticos"" e determina que as espÇcies constantes da Lista classificadas nas categorias Extintas na Natureza (EW), Criticamente em Perigo (CR), Em Perigo (EN) e Vulner†vel (VU) ficam protegidas de modo integral, incluindo, entre outras medidas, a proibiá∆o de captura, transporte, armazenamento, guarda, manejo, beneficiamento e comercializaá∆o.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";21.11.2019;"Leìnidas
11.11.2019"
;NL11142;"RL8945
RL9069
RL9060";3;"RL8945 ê atendida a proibiá∆o de importaá∆o, comÇrcio, trÉnsito e exportaá∆o de vegetais e partes de vegetais e demais itens listados no art. 1ß da norma, portadores de doenáas ou pragas perigosas?
RL9069 S∆o adotadas as medidas sanit†rias para importaá∆o de vegetais e partes de vegetais?
RL9060 Para a exportaá∆o de cereais, gr∆os leguminosos e sementes de algod∆o, estes s∆o desinfetados e expurgados por postos ou estaá‰es registrados e licenciados conforme a norma?";"Inserida a HI:
HI11912 Exportar animais, vegetais, seus produtos, derivados e partes, subprodutos, res°duos de valor econìmico e insumos agropecu†rios
 HI5870 Importar animais, vegetais, seus produtos, derivados e partes, subprodutos, res°duos de valor econìmico e insumos agropecu†rios

Exclu°da a HI:
HI6551 Realizar ou contratar serviáo de tratamento fitossanit†rio-fumigaá∆o com fins quarenten†rios, no trÉnsito internacional de vegetais, partes de vegetais, seus produtos, subprodutos e embalagens de madeira";"HI11912 Exportar animais, vegetais, seus produtos, derivados e partes, subprodutos, res°duos de valor econìmico e insumos agropecu†rios
 HI5870 Importar animais, vegetais, seus produtos, derivados e partes, subprodutos, res°duos de valor econìmico e insumos agropecu†rios
 HI5843 Produzir, selecionar, tratar, acondicionar, armazenar, embalar, transportar, comercializar e/ou manipular produtos e subprodutos de origem vegetal";OU;Rafael C.;Rafael C.;"Item relativo ao Decreto Federal 24.114, de 12 de abril de 1934, que aprova o Regulamento de Defesa Sanit†ria Vegetal.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";21.11.2019;"Leìnidas
11.11.2019"
;NL12089;RL6676;1; RL6676 ê atendida a proibiá∆o de utilizar a faixa de dom°nio das rodovias estaduais para dep¢sito, armazenamento e/ou bota-fora de res°duos de qualquer espÇcie?;"Inseridas as HIs:
HI4881 Gerar res°duos
HI5165 Gerar res°duos da construá∆o civil (provenientes de construá‰es, reformas, reparos e demoliá‰es de obras de construá∆o civil, e os resultantes da preparaá∆o e da escavaá∆o de terrenos, tais como: tijolos, blocos cerÉmicos, concreto em geral, solos, rochas, metais, resinas, colas, tintas, madeiras e compensados, forros, argamassa, gesso, telhas, pavimento asf†ltico, vidros, pl†sticos, tubulaá‰es, fiaá∆o elÇtrica etc., comumente chamados de entulhos de obras, caliáa ou metralha)

COntexto (OU)";"HI4881 Gerar res°duos
HI5165 Gerar res°duos da construá∆o civil (provenientes de construá‰es, reformas, reparos e demoliá‰es de obras de construá∆o civil, e os resultantes da preparaá∆o e da escavaá∆o de terrenos, tais como: tijolos, blocos cerÉmicos, concreto em geral, solos, rochas, metais, resinas, colas, tintas, madeiras e compensados, forros, argamassa, gesso, telhas, pavimento asf†ltico, vidros, pl†sticos, tubulaá‰es, fiaá∆o elÇtrica etc., comumente chamados de entulhos de obras, caliáa ou metralha)
HI4731 Usar e/ou Ocupar Faixa de Dom°nio das Rodovias";OU;Rafael C.;Rafael C.;"Item relativo a Lei Estadual 4.091, de 08 de junho de 1984, que pro°be o arremesso, descarregamento ou abandono de lixo, entulho, sucata ou outro material nas vias terrestres e faixas de dom°nio sob jurisdiá∆o estadual.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";22.11.2019;"Gabriel
18.11.2019"
;NL10842;RL7830;1;RL7830 Foi requerida Licenáa para Uso da Configuraá∆o de Ciclomotores, Motociclos e Similares (LCM) para os ve°culos produzidos ou importados para comercializaá∆o no pa°s?;"Inseridas as HIs:
HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados
HI4926 Importar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados

Exclu°das as HIs:
HI4711 Utilizar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e/ou ve°culos assemelhados
HI4710 Utilizar ve°culos automotores";"HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados
HI4926 Importar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados";OU;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa IBAMA 17, de agosto de 2002, que disciplina procedimentos administrativos para a execuá∆o das aá‰es previstas na Resoluá∆o CONAMA 297/02, que estabelece os limites para emiss‰es de gases poluentes por ciclomotores, motociclos e ve°culos similares novos.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";22.11.2019;"Gabriel
18.11.2019"
;NL16803;RL5409;1;RL5409 S∆o adotados os critÇrios de homologaá∆o indicados na norma para obtená∆o da Licenáa para Uso da Configuraá∆o de Ciclomotores, Motociclos e Similares (LCM)?;"Inseridas as HIs:
HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados
HI4926 Importar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados

Exclu°da a HI:
HI4711 Utilizar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e/ou ve°culos assemelhados";"HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados
HI4926 Importar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados";OU;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa IBAMA 17, de 30 de setembro de 2013, que estabelece critÇrios a serem atendidos na realizaá∆o dos ensaios de emiss∆o de escapamento e emiss∆o de ru°dos, em complemento ao estabelecido na Instruá∆o Normativa IBAMA 17, de 28 de agosto de 2002, que disciplina a obtená∆o da Licenáa para Uso da Configuraá∆o de Ciclomotores, Motociclos e Similares (LCM).

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";22.11.2019;"Gabriel
18.11.2019"
;NL12912;"RL66
RL68
RL69
RL1453";4;"RL66 S∆o respeitados, durante o per°odo de garantia e sob as condiá‰es especificadas pelo fabricante e/ou importador, os limites m†ximos, de ru°do com o ve°culo em aceleraá∆o, estabelecidos nesta norma
 RL68 ê considerada a alternativa de efetuar as pr†ticas de ensaios e monitoramento dos n°veis de ru°do para as motocicletas de acordo com o Cap°tulo 9 da Diretiva 97/24/EC da Comunidade Econìmica EuropÇia?

 RL69 ê cumprida, pelo produtor do ve°culo, a obrigaá∆o de fornecer ao IBAMA o n°vel de ru°do na condiá∆o parado, medido nas proximidades do escapamento, de acordo com as NBRs/ABNT 8433 e 9714?";"Inserida a HI:
HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados
HI4926 Importar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados

Exclu°da a HI:
HI4711 Utilizar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e/ou ve°culos assemelhados

Inserida a HI:
HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados
HI4926 Importar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados

Exclu°da a HI:
HI4713 Fabricar ve°culos

Inserida a HI:
HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados";"HI6910 Fabricar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados
HI4926 Importar motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados";OU;Rafael C.;Rafael C.;"Item relativo a Resoluá∆o CONAMA 02, de 11 de fevereiro de 1993, que estabelece limites m†ximos de ru°dos para motocicletas, motonetas, triciclos, ciclomotores, bicicletas com motor auxiliar e ve°culos assemelhados, nacionais e importados.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";25.11.2019;"Gabriel
18.11.2019"
;NL20865;RL26872;5;" RL26872 Os tubos de aáo-carbono para usos comuns e os tubos de aáo-carbono para usos em altas temperaturas foram aprovados e certificados no Émbito do Sistema Brasileiro de Avaliaá∆o da Conformidade - SBAC?
 RL26871 Os fornecedores obtiveram junto ao INMETRO o registro dos produtos fabricados?
RL26873 ê observado que ap¢s 03.12.2018, somente poder∆o ser fabricados ou importadores tubos de aáo-carbono para usos comuns e os tubos de aáo-carbono para usos em altas temperaturas certificados por organismos acreditados junto ao SBAC?
RL26874 ê observado que ap¢s 03.06.2019, somente poder∆o ser comercializados no mercado, por fabricados ou importadores tubos de aáo-carbono para usos comuns e os tubos de aáo-carbono para usos em altas temperaturas certificados por organismos acreditados junto ao SBAC?
 RL26875 ê observado que ap¢s 03.06.2020, somente poder∆o ser comercializados no mercado (exceto por fabricantes e importadores cujo prazo Ç menor) tubos de aáo-carbono para usos comuns e os tubos de aáo-carbono para usos em altas temperaturas certificados por organismos acreditados junto ao SBAC?";"Criadas e inseridas as HIs:
HI11984 Comercializar tubos de aáo carbono
HI11982 Fabricar tubos de aáo carbono
HI11983 Importar tubos de aáo carbono
HI11985 Utilizar tubos de aáo carbono
Exclu°das as HIs:
HI6884 Fabricar tubos de aáo
HI6885 Importar tubos de aáo
HI6887 Utilizar tubos de aáo

Inseridas as HIs:

HI11982 Fabricar tubos de aáo carbono
HI11983 Importar tubos de aáo carbono

Exclu°das as HIs:
HI6884 Fabricar tubos de aáo
HI6885 Importar tubos de aáo

Inserida a HI:
HI11984 Comercializar tubos de aáo carbono

Exclu°da a HI:
HI6886 Comercializar tubos de aáo";"HI11984 Comercializar tubos de aáo carbono
HI11982 Fabricar tubos de aáo carbono
HI11983 Importar tubos de aáo carbono
HI11985 Utilizar tubos de aáo carbono

 HI11982 Fabricar tubos de aáo carbono
HI11983 Importar tubos de aáo carbono

 HI11984 Comercializar tubos de aáo carbono";;Rafael C.;Rafael C.;"Item relativo a Portaria INMETRO 246, de 03 de junho de 2016, que aprova o aperfeiáoamento dos Requisitos de Avaliaá∆o da Conformidade para Tubos de Aáo-Carbono para Usos Comuns e para Tubos de Aáo-Carbono para Usos em Altas Temperaturas.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";25.11.2019;"Rafael Almeida
19.11.2019"
;NL12172;RL6025;1; RL6025 Os estabelecimentos comerciais respons†veis pela comercializaá∆o de motosserras e os adquirentes possuem registro v†lido no IBAMA? (Nota Ius Natura: a licenáa para o porte e uso de motosserras deve ser renovada a cada 2 anos.);Alterada a avaliaá∆o de contexto para (OU);"HI7253 Comercializar motosserras
HI5290 Possuir motosserras
HI5099 Utilizar motosserras";OU;Rafael C.;Rafael C.;"Item relativo a Portaria Normativa 149, de 30 de dezembro de 1992, que disp‰e sobre o registro de comerciante ou propriet†rio de motosserra junto ao IBAMA.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";25.11.2019;"Jean
20.11.2019"
;NL20872;RL27741;1;RL27741 Est† v†lida a Autorizaá∆o para Captura, Coleta e Transporte de Material Biol¢gico (Abio) no Émbito dos processos de licenciamento ambiental federal? (Nota Ius Natura 1: a renovaá∆o da autorizaá∆o deve ser solicitada com antecedància m°nima de 60 dias do seu vencimento. Nota Ius Natura 2: o manejo, transporte e soltura de alevinos com finalidade de repovoamento/peixamento est∆o sujeitos Ö aprovaá∆o do programa ambiental, porÇm n∆o necessitam de Abio, devendo cumprir a legislaá∆o pertinente a esse tipo de atividade.);"Inserida a HI:
HI4943 Exercer ou fiscalizar atividades sujeitas a licenciamento ambiental em Émbito federal";"HI4943 Exercer ou fiscalizar atividades sujeitas a licenciamento ambiental em Émbito federal
HI6090 Realizar atividades de coleta de material biol¢gico, captura ou marcaá∆o de animais e espÇcimes da flora in situ, manutená∆o tempor†ria de espÇcimes de fauna silvestre e flora, transporte de material biol¢gico, recebimento e envio de material biol¢gico ao exterior e pesquisa";E;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa IBAMA 08, de 14 de julho de 2017, que estabelece os procedimentos para a solicitaá∆o e emiss∆o de Autorizaá∆o para Captura, Coleta e Transporte de Material Biol¢gico (Abio) no Émbito dos processos de licenciamento ambiental federal.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";25.11.2019;"Diego
22.11.2019"
;NL46365;"RL36737
RL36738
RL36739
RL36740
RL36741
RL36742";6;Vide RLs;"Inserida a HI:
HI5903 Possuir / utilizar fossas sÇpticas, sumidouros ou filtros anaer¢bios";"HI11788 Lanáar efluentes l°quidos no solo
 HI5903 Possuir / utilizar fossas sÇpticas, sumidouros ou filtros anaer¢bios";OU;Rafael C.;Rafael C.;"Item relativo a Portaria FEPAM 68, de 08 de julho de 2019, que estabelece os critÇrios para disposiá∆o final de efluentes l°quidos sanit†rios e efluentes l°quidos industriais em solo, no Estado do Rio Grande do Sul.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";26.11.2019;"Diego 
25.11.2019"
;NL10681;RL12536;1;RL12536 Foi implantado, para cada estabelecimento destinado Ö armazenagem de mercadorias sob vigilÉncia sanit†ria, um Plano de Controle de Vetores e Reservat¢rios de Doenáas Transmiss°veis e Animais Peáonhentos?;"Exclu°das as HIs:
 HI5716 Produzir, importar, exportar, comercializar, transportar, utilizar ou contratar prestadores de serviáos para aplicaá∆o de agrot¢xicos e afins
 HI6008 Transportar agrot¢xicos e afins";HI5745 Realizar ou contratar serviáos de armazenamento de mercadorias sob vigilÉncia sanit†ria em Terminais Aquavi†rios, Portos Organizados, Aeroportos, Postos de Fronteira e Recintos Alfandegados;E;Rafael C.;Rafael C.;"Item relativo a Resoluá∆o ANVISA RDC 346, de 16 de dezembro de 2002, que disp‰e sobre a Autorizaá∆o de Funcionamento para o exerc°cio da atividade de prestaá∆o de serviáos de armazenamento de mercadorias sob vigilÉncia sanit†ria em Terminais Aquavi†rios, Portos Organizados, Aeroportos, Postos de Fronteira e Recintos Alfandegados.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";26.11.2019;"Tayn∆ > Amanda
25.11.2019
"
;NL17294;RL15661;1;RL15661 As normas tÇcnicas s∆o consultadas para a produá∆o integrada de pàssego?;"Criada e inserida a HI:
HI11987 Produzir pàssego

Exclu°das as HIs:
HI4755 Fabricar, produzir, importar, exportar, processar, preparar, tratar, embalar, acondicionar, armazenar, transportar, manipular e/ou comercializar alimentos e/ou bebidas
HI5616 Produzir frutas";HI11987 Produzir pàssego;E;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa MAPA 37, de 18 de junho de 2008, que aprova normas tÇcnicas espec°ficas para a produá∆o integrada de pàssego - NTEPI Pàssego.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";26.11.2019;Rafael C.
;NL20649;RL27282;1; RL27282 ê respeitada a proibiá∆o da importaá∆o, a fabricaá∆o, a distribuiá∆o e comercializaá∆o, em todo territ¢rio nacional, de alimentos e bebidas Ö base de Aloe Vera? (Nota Ius Natura: A utilizaá∆o da de Aloe Vera como aromatizante de alimentos e bebidas n∆o est† abrangida nesta proibiá∆o).;"Criada a HI:
HI11988 Fabricar, produzir, importar, exportar, processar, preparar, tratar, embalar, acondicionar, armazenar, transportar, manipular e/ou comercializar alimentos e/ou bebidas Ö base de Aloe Vera

Exclu°da a HI:
 HI4755 Fabricar, produzir, importar, exportar, processar, preparar, tratar, embalar, acondicionar, armazenar, transportar, manipular e/ou comercializar alimentos e/ou bebidas";HI11988 Fabricar, produzir, importar, exportar, processar, preparar, tratar, embalar, acondicionar, armazenar, transportar, manipular e/ou comercializar alimentos e/ou bebidas Ö base de Aloe Vera;E;Rafael C.;Rafael C.;"Item relativo a Resoluá∆o ANVISA/RE 5.052, de 10 de novembro de 2011, que pro°be a importaá∆o, a fabricaá∆o, a distribuiá∆o e a comercializaá∆o, em todo territ¢rio nacional, de alimentos e bebidas Ö base de Aloe Vera.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";27.11.2019;"Lucas Latorre
18.10.2019
"
